2026-06-08 09:59:39 | INFO     | STAGE:2 | __init__ | === STAGE 2 START === pipeline_id=test
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispd_C.: 0.786
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispd_C.: 0.752
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispd_S.: 0.873
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Optimized sequence length: 2199 bp for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Found restriction sites: {'HindIII': [2188]}
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Restriction sites found in ispd: ['HindIII']
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Generated 4 simulated candidates for IspE
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Filtered 4 → 4 candidates for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispe_C.: 0.852
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispe_B.: 0.892
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispe_S.: 0.850
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispe_E.: 0.814
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Optimized sequence length: 1335 bp for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Found restriction sites: {'HindIII': [424]}
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Restriction sites found in ispe: ['HindIII']
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Generated 3 simulated candidates for IspF
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Filtered 3 → 3 candidates for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispf_Pa: 0.727
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispf_S.: 0.829
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispf_P.: 0.823
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Optimized sequence length: 1989 bp for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Found restriction sites: {'HindIII': [970]}
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Restriction sites found in ispf: ['HindIII']
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Generated 2 simulated candidates for IspG
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Filtered 2 → 2 candidates for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispg_B.: 0.752
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispg_E.: 0.850
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Optimized sequence length: 1467 bp for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Found restriction sites: {'HindIII': [973, 1000]}
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Restriction sites found in ispg: ['HindIII']
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Generated 2 simulated candidates for IspH
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Filtered 2 → 2 candidates for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for isph_S.: 0.788
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for isph_B.: 0.848
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Optimized sequence length: 1173 bp for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | No restriction sites found
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Generated 4 simulated candidates for IspB
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Filtered 4 → 4 candidates for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispb_Pa: 0.779
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispb_S.: 0.828
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispb_Ar: 0.777
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for ispb_Ar: 0.726
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Optimized sequence length: 2154 bp for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Found restriction sites: {'HindIII': [1777], 'NcoI': [1537]}
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Restriction sites found in ispb: ['HindIII', 'NcoI']
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Found 2 candidates for CrtE
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Filtered 2 → 2 candidates for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for crtE_Pa: 0.759
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for crtE_Ec: 0.898
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Optimized sequence length: 885 bp for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Found restriction sites: {'HindIII': [361, 850]}
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Restriction sites found in crtE: ['HindIII']
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Found 2 candidates for CrtB
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Filtered 2 → 2 candidates for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for crtB_Er: 0.703
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for crtB_Pa: 0.767
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Optimized sequence length: 1314 bp for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Found restriction sites: {'HindIII': [121]}
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Restriction sites found in crtB: ['HindIII']
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Found 2 candidates for CrtI
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Filtered 2 → 2 candidates for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for crtI_Pa: 0.683
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | ESM-2 score for crtI_Er: 0.685
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Optimized sequence length: 1605 bp for E. coli
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Found restriction sites: {'HindIII': [913, 1471], 'NcoI': [1267]}
2026-06-08 09:59:39 | WARNING  | STAGE:2 | warning | Restriction sites found in crtI: ['HindIII', 'NcoI']
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | CodonOptimizer initialized
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Predicted TPM: 543.3 (promoter=0.8, RBS=0.7, CAI=1.0)
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | Designed cassette CASSETTE_ef07a283 for dxs
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Designed cassette for dxs: TPM=543.3
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | CodonOptimizer initialized
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Predicted TPM: 488.0 (promoter=0.8, RBS=0.7, CAI=1.0)
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | Designed cassette CASSETTE_25e1f6cb for dxr
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Designed cassette for dxr: TPM=488.0
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | CodonOptimizer initialized
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Predicted TPM: 655.8 (promoter=0.8, RBS=0.7, CAI=1.0)
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | Designed cassette CASSETTE_aad374b0 for ispd
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Designed cassette for ispd: TPM=655.8
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | CodonOptimizer initialized
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Predicted TPM: 526.2 (promoter=0.8, RBS=0.7, CAI=1.0)
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | Designed cassette CASSETTE_9a4ec6ac for ispe
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Designed cassette for ispe: TPM=526.2
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | CodonOptimizer initialized
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Predicted TPM: 545.9 (promoter=0.8, RBS=0.7, CAI=1.0)
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | Designed cassette CASSETTE_ccb0e6a2 for ispf
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Designed cassette for ispf: TPM=545.9
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | CodonOptimizer initialized
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Predicted TPM: 603.5 (promoter=0.8, RBS=0.7, CAI=1.0)
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | Designed cassette CASSETTE_5b042d4d for ispg
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Designed cassette for ispg: TPM=603.5
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | CodonOptimizer initialized
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Predicted TPM: 561.3 (promoter=0.8, RBS=0.7, CAI=1.0)
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | Designed cassette CASSETTE_cb1f4087 for isph
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Designed cassette for isph: TPM=561.3
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | CodonOptimizer initialized
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Predicted TPM: 536.0 (promoter=0.8, RBS=0.7, CAI=1.0)
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | Designed cassette CASSETTE_68f2348b for ispb
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Designed cassette for ispb: TPM=536.0
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | CodonOptimizer initialized
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Predicted TPM: 552.2 (promoter=0.8, RBS=0.7, CAI=1.0)
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | Designed cassette CASSETTE_789622e2 for crtE
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Designed cassette for crtE: TPM=552.2
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | CodonOptimizer initialized
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Predicted TPM: 611.7 (promoter=0.8, RBS=0.7, CAI=1.0)
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | Designed cassette CASSETTE_a976c320 for crtB
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Designed cassette for crtB: TPM=611.7
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | CodonOptimizer initialized
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | CAI for E. coli: 1.000
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Predicted TPM: 625.5 (promoter=0.8, RBS=0.7, CAI=1.0)
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | Designed cassette CASSETTE_6850a527 for crtI
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Designed cassette for crtI: TPM=625.5
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | Schema validation: PASSED for stage_2_output_schema
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | Stage 2 output: 1 pathways, 2 knockouts, 9 insertions
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | Stage summary saved to: logs/stage_2_summary.json
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | Duration: 0.08s
2026-06-08 09:59:39 | DEBUG    | STAGE:2 | debug | Output summary: {
  "pipeline_id": "6a0ec230-fa62-4093-af2a-3090bae21bac",
  "stage": 2,
  "status": "PASS",
  "duration_seconds": 0.08,
  "organism": "E. coli",
  "target_molecule": "lycopene",
  "pathway_candidates_count": 1,
  "knockouts_count": 2,
  "overexpressions_count": 2,
  "heterologous_insertions_count": 9,
  "codon_optimized_sequences_count": 11
}
2026-06-08 09:59:39 | INFO     | STAGE:2 | info | === STAGE 2 COMPLETE === status=PASS
